
Due to MODULEPATH changes, the following have been reloaded:
  1) mii/1.1.2

The following have been reloaded with a version change:
  1) StdEnv/2020 => StdEnv/2023
  2) flexiblas/3.0.4 => flexiblas/3.3.1
  3) gcc/9.3.0 => gcc/12.3
  4) gcccore/.9.3.0 => gcccore/.12.3
  5) gentoo/2020 => gentoo/2023
  6) libfabric/1.10.1 => libfabric/1.18.0
  7) openmpi/4.0.3 => openmpi/4.1.5
  8) ucx/1.8.0 => ucx/1.14.1

[09/24/2025 13:22:26] INFO: Multiprocessing with 24 cores
[09/24/2025 17:03:41] DEBUG: PID 3137667: 690.37s @ 33.3ms/row
[09/24/2025 17:03:41] INFO: PID 3137667: processing w3|van: 203757301_331_AXL.csv
[09/24/2025 17:04:09] DEBUG: PID 3125680: 579.73s @ 41.9ms/row
[09/24/2025 17:04:09] INFO: PID 3125680: processing w1|vic: 101423098_36_AXL.csv
[09/24/2025 17:05:33] DEBUG: PID 3167651: 621.42s @ 45.1ms/row
[09/24/2025 17:05:33] INFO: PID 3167651: processing w1|skt: 302330481_399_AXL.csv
[09/24/2025 17:05:33] WARNING: Unable to find participant #302330481/sd #399 in top_sd.top_1min_skt, skipping
[09/24/2025 17:05:33] INFO: PID 3167651: processing w1|mtl: 401184984_40_AXL.csv
[09/24/2025 17:06:08] DEBUG: PID 3184338: 746.85s @ 53.7ms/row
[09/24/2025 17:06:08] INFO: PID 3184338: processing w1|skt: 302770297_417_AXL.csv
[09/24/2025 17:06:25] DEBUG: PID 3132983: 745.66s @ 48.7ms/row
[09/24/2025 17:06:25] INFO: PID 3132983: processing w1|vic: 101214983_122_AXL.csv
[09/24/2025 17:06:25] WARNING: Unable to find participant #101214983/sd #122 in top_sd.top_1min_vic, skipping
[09/24/2025 17:06:25] INFO: PID 3132983: processing w1|vic: 101198287_276_AXL.csv
[09/24/2025 17:06:27] DEBUG: PID 3174359: 757.07s @ 54.6ms/row
[09/24/2025 17:06:27] INFO: PID 3174359: processing w2|skt: 302947667_453_AXL.csv
[09/24/2025 17:06:56] DEBUG: PID 3166523: 1016.99s @ 74.2ms/row
[09/24/2025 17:06:56] INFO: PID 3166523: processing w1|vic: 101498314_201_AXL.csv
[09/24/2025 17:07:07] DEBUG: PID 3125680: 177.58s @ 52.4ms/row
[09/24/2025 17:07:07] INFO: PID 3125680: processing w1|mtl: 401719979_49_AXL.csv
[09/24/2025 17:08:02] DEBUG: PID 3156704: 639.78s @ 46.7ms/row
[09/24/2025 17:08:02] INFO: PID 3156704: processing w2|mtl: 401082893_158_AXL.csv
[09/24/2025 17:08:20] DEBUG: PID 3214850: 643.28s @ 47.0ms/row
[09/24/2025 17:08:20] INFO: PID 3214850: processing w2|vic: 101429213_345_AXL.csv
[09/24/2025 17:08:50] DEBUG: PID 3149163: 892.65s @ 64.3ms/row
[09/24/2025 17:08:50] INFO: PID 3149163: processing w1|vic: 101777239_34_AXL.csv
[09/24/2025 17:08:52] DEBUG: PID 3188160: 832.95s @ 60.0ms/row
[09/24/2025 17:08:52] INFO: PID 3188160: processing w1|mtl: 401720955_45_AXL.csv
[09/24/2025 17:09:01] DEBUG: PID 3169080: 887.80s @ 63.7ms/row
[09/24/2025 17:09:01] INFO: PID 3169080: processing w1|mtl: 401573388_146_AXL.csv
[09/24/2025 17:09:27] DEBUG: PID 3229100: 698.24s @ 50.5ms/row
[09/24/2025 17:09:27] INFO: PID 3229100: processing w1|skt: 302002879_473_AXL.csv
[09/24/2025 17:09:43] DEBUG: PID 3179405: 799.77s @ 58.0ms/row
[09/24/2025 17:09:43] INFO: PID 3179405: processing w1|vic: 101489602_162_AXL.csv
[09/24/2025 17:09:53] DEBUG: PID 3128154: 552.26s @ 41.3ms/row
[09/24/2025 17:09:53] INFO: PID 3128154: processing w1|vic: 101726531_144_AXL.csv
[09/24/2025 17:09:53] DEBUG: PID 3178570: 895.26s @ 65.1ms/row
[09/24/2025 17:09:53] INFO: PID 3178570: processing w3|van: 201501554_312_AXL.csv
[09/24/2025 17:11:55] DEBUG: PID 3130642: 545.24s @ 43.7ms/row
[09/24/2025 17:11:55] INFO: PID 3130642: processing w2|van: 201589206_486_AXL.csv
[09/24/2025 17:11:56] DEBUG: PID 3167651: 382.80s @ 62.1ms/row
[09/24/2025 17:11:56] INFO: PID 3167651: processing w3|mtl: 403658820_263_AXL.csv
[09/24/2025 17:12:03] DEBUG: PID 3146202: 630.32s @ 45.9ms/row
[09/24/2025 17:12:03] INFO: PID 3146202: processing w1|skt: 302357259_465_AXL.csv
[09/24/2025 17:12:11] DEBUG: PID 3178781: 823.05s @ 58.8ms/row
[09/24/2025 17:12:11] INFO: PID 3178781: processing w2|skt: 303897664_416_AXL.csv
[09/24/2025 17:12:21] DEBUG: PID 3141767: 557.62s @ 41.6ms/row
[09/24/2025 17:12:21] INFO: PID 3141767: processing w2|vic: 101787606_412_AXL.csv
[09/24/2025 17:12:38] DEBUG: PID 3184338: 390.06s @ 28.3ms/row
[09/24/2025 17:12:38] INFO: PID 3184338: processing w1|van: 201488353_434_AXL.csv
[09/24/2025 17:13:16] DEBUG: PID 3149353: 615.54s @ 44.8ms/row
[09/24/2025 17:13:17] INFO: PID 3322841: processing w3|van: 201834558_434_AXL.csv
[09/24/2025 17:13:25] DEBUG: PID 3177784: 1054.23s @ 75.9ms/row
[09/24/2025 17:13:25] INFO: PID 3177784: processing w1|van: 201585258_445_AXL.csv
[09/24/2025 17:13:51] DEBUG: PID 3137667: 610.32s @ 43.8ms/row
[09/24/2025 17:13:51] INFO: PID 3137667: processing w1|mtl: 401030297_232_AXL.csv
[09/24/2025 17:14:57] DEBUG: PID 3130842: 1158.55s @ 83.0ms/row
[09/24/2025 17:14:57] INFO: PID 3130842: processing w1|vic: 101446496_300_AXL.csv
[09/24/2025 17:15:02] DEBUG: PID 3152840: 729.52s @ 53.0ms/row
[09/24/2025 17:15:02] INFO: PID 3152840: processing w1|vic: 101079910_144_AXL.csv
[09/24/2025 17:15:03] DEBUG: PID 3125680: 476.69s @ 34.1ms/row
[09/24/2025 17:15:03] INFO: PID 3125680: processing w2|vic: 101847191_367_AXL.csv
[09/24/2025 17:17:08] DEBUG: PID 3174359: 641.76s @ 46.2ms/row
[09/24/2025 17:17:08] INFO: PID 3174359: processing w1|skt: 302826527_443_AXL.csv
[09/24/2025 17:17:17] DEBUG: PID 3166523: 620.60s @ 44.6ms/row
[09/24/2025 17:17:17] INFO: PID 3166523: processing w1|van: 201501658_486_AXL.csv
[09/24/2025 17:18:19] DEBUG: PID 3169080: 558.12s @ 39.9ms/row
[09/24/2025 17:18:19] INFO: PID 3169080: processing w1|van: 201790918_475_AXL.csv
[09/24/2025 17:20:24] DEBUG: PID 3141767: 483.66s @ 35.3ms/row
[09/24/2025 17:20:24] INFO: PID 3141767: processing w1|van: 201973640_420_AXL.csv
[09/24/2025 17:20:40] DEBUG: PID 3128154: 646.66s @ 47.0ms/row
[09/24/2025 17:20:40] INFO: PID 3128154: processing w1|mtl: 401279983_147_AXL.csv
[09/24/2025 17:20:44] DEBUG: PID 3178781: 512.42s @ 37.2ms/row
[09/24/2025 17:20:44] INFO: PID 3178781: processing w1|vic: 101192364_253_AXL.csv
[09/24/2025 17:21:09] DEBUG: PID 3179405: 686.60s @ 49.4ms/row
[09/24/2025 17:21:09] INFO: PID 3179405: processing w2|van: 201328108_405_AXL.csv
[09/24/2025 17:21:11] DEBUG: PID 3188160: 739.26s @ 53.9ms/row
[09/24/2025 17:21:11] INFO: PID 3188160: processing w1|van: 201330387_474_AXL.csv
[09/24/2025 17:21:29] DEBUG: PID 3229100: 721.92s @ 50.1ms/row
[09/24/2025 17:21:29] INFO: PID 3229100: processing w1|mtl: 401272178_169_AXL.csv
[09/24/2025 17:21:39] DEBUG: PID 3214850: 798.91s @ 57.0ms/row
[09/24/2025 17:21:39] INFO: PID 3214850: processing w2|mtl: 402411342_96_AXL.csv
[09/24/2025 17:21:42] DEBUG: PID 3178570: 708.85s @ 139.2ms/row
[09/24/2025 17:21:42] INFO: PID 3178570: processing w1|mtl: 401377103_112_AXL.csv
[09/24/2025 17:21:58] DEBUG: PID 3149163: 788.90s @ 56.9ms/row
[09/24/2025 17:21:58] INFO: PID 3149163: processing w1|vic: 101389337_144_AXL.csv
[09/24/2025 17:22:01] DEBUG: PID 3146202: 597.27s @ 43.2ms/row
[09/24/2025 17:22:01] INFO: PID 3146202: processing w1|vic: 101432781_121_AXL.csv
[09/24/2025 17:23:58] DEBUG: PID 3141767: 213.59s @ 18.3ms/row
[09/24/2025 17:23:58] INFO: PID 3141767: processing w2|van: 201771612_415_AXL.csv
[09/24/2025 17:24:18] DEBUG: PID 3184338: 700.00s @ 50.5ms/row
[09/24/2025 17:24:18] INFO: PID 3184338: processing w1|vic: 101738663_50_AXL.csv
[09/24/2025 17:26:02] DEBUG: PID 3177784: 756.95s @ 55.1ms/row
[09/24/2025 17:26:02] INFO: PID 3177784: processing w2|van: 201564666_486_AXL.csv
[09/24/2025 17:26:07] DEBUG: PID 3130642: 851.80s @ 61.2ms/row
[09/24/2025 17:26:07] INFO: PID 3130642: processing w2|vic: 102471126_399_AXL.csv
[09/24/2025 17:26:08] DEBUG: PID 3167651: 852.16s @ 61.3ms/row
[09/24/2025 17:26:08] INFO: PID 3167651: processing w3|mtl: 401263827_253_AXL.csv
[09/24/2025 17:26:09] DEBUG: PID 3174359: 540.21s @ 43.7ms/row
[09/24/2025 17:26:09] INFO: PID 3174359: processing w1|mtl: 401678459_122_AXL.csv
[09/24/2025 17:26:09] DEBUG: PID 3169080: 470.41s @ 34.2ms/row
[09/24/2025 17:26:09] INFO: PID 3169080: processing w1|vic: 101116865_263_AXL.csv
[09/24/2025 17:26:21] DEBUG: PID 3166523: 544.21s @ 39.3ms/row
[09/24/2025 17:26:21] INFO: PID 3166523: processing w2|mtl: 401328714_201_AXL.csv
[09/24/2025 17:26:34] DEBUG: PID 3152840: 691.26s @ 50.2ms/row
[09/24/2025 17:26:34] INFO: PID 3152840: processing w1|mtl: 401826476_235_AXL.csv
[09/24/2025 17:26:40] DEBUG: PID 3156704: 1118.22s @ 80.6ms/row
[09/24/2025 17:26:40] INFO: PID 3156704: processing w2|van: 201759149_441_AXL.csv
[09/24/2025 17:27:31] DEBUG: PID 3130842: 753.95s @ 54.5ms/row
[09/24/2025 17:27:31] INFO: PID 3130842: processing w1|mtl: 401201353_174_AXL.csv
[09/24/2025 17:28:31] DEBUG: PID 3132983: 1325.96s @ 98.5ms/row
[09/24/2025 17:28:31] INFO: PID 3132983: processing w2|vic: 102681990_379_AXL.csv
[09/24/2025 17:28:36] DEBUG: PID 3125680: 812.48s @ 58.7ms/row
[09/24/2025 17:28:36] INFO: PID 3125680: processing w1|vic: 101624715_169_AXL.csv
[09/24/2025 17:29:13] DEBUG: PID 3137667: 921.36s @ 66.1ms/row
[09/24/2025 17:29:13] INFO: PID 3137667: processing w1|van: 201581816_426_AXL.csv
[09/24/2025 17:29:41] DEBUG: PID 3322841: 984.67s @ 71.9ms/row
[09/24/2025 17:29:41] INFO: PID 3322841: processing w1|mtl: 401532425_264_AXL.csv
[09/24/2025 17:30:19] DEBUG: PID 3179405: 550.00s @ 39.8ms/row
[09/24/2025 17:30:19] INFO: PID 3179405: processing w1|mtl: 401677382_168_AXL.csv
[09/24/2025 17:31:18] DEBUG: PID 3184338: 419.96s @ 55.3ms/row
[09/24/2025 17:31:18] INFO: PID 3184338: processing w2|skt: 302078583_468_AXL.csv
[09/24/2025 17:32:01] DEBUG: PID 3128154: 681.33s @ 44.3ms/row
[09/24/2025 17:32:01] INFO: PID 3128154: processing w1|skt: 302402459_347_AXL.csv
[09/24/2025 17:33:33] DEBUG: PID 3130642: 445.36s @ 17.7ms/row
[09/24/2025 17:33:33] INFO: PID 3130642: processing w2|van: 201591592_427_AXL.csv
[09/24/2025 17:33:40] DEBUG: PID 3146202: 699.12s @ 51.4ms/row
[09/24/2025 17:33:40] INFO: PID 3146202: processing w1|mtl: 401837149_214_AXL.csv
[09/24/2025 17:33:45] DEBUG: PID 3178781: 781.06s @ 56.3ms/row
[09/24/2025 17:33:45] INFO: PID 3178781: processing w1|skt: 302865628_393_AXL.csv
[09/24/2025 17:33:49] DEBUG: PID 3214850: 730.14s @ 52.6ms/row
[09/24/2025 17:33:49] INFO: PID 3214850: processing w2|van: 202141573_473_AXL.csv
[09/24/2025 17:33:49] WARNING: Unable to find participant #202141573/sd #473 in top_sd2.top_1min_van, skipping
[09/24/2025 17:33:49] INFO: PID 3214850: processing w3|vic: 103297077_449_AXL.csv
[09/24/2025 17:34:12] DEBUG: PID 3188160: 780.83s @ 57.2ms/row
[09/24/2025 17:34:12] INFO: PID 3188160: processing w1|mtl: 401240419_169_AXL.csv
[09/24/2025 17:34:19] DEBUG: PID 3149163: 741.04s @ 53.3ms/row
[09/24/2025 17:34:19] INFO: PID 3149163: processing w2|vic: 101996732_399_AXL.csv
[09/24/2025 17:34:44] DEBUG: PID 3141767: 646.09s @ 46.6ms/row
[09/24/2025 17:34:44] INFO: PID 3373633: processing w1|mtl: 401841090_169_AXL.csv
[09/24/2025 17:34:58] DEBUG: PID 3229100: 808.87s @ 58.2ms/row
[09/24/2025 17:34:58] INFO: PID 3229100: processing w1|van: 201089691_445_AXL.csv
[09/24/2025 17:35:13] DEBUG: PID 3178570: 810.77s @ 57.3ms/row
[09/24/2025 17:35:13] INFO: PID 3178570: processing w2|van: 201233360_358_AXL.csv
[09/24/2025 17:36:07] DEBUG: PID 3125680: 450.97s @ 60.0ms/row
[09/24/2025 17:36:07] INFO: PID 3374513: processing w1|mtl: 401915749_223_AXL.csv
[09/24/2025 17:36:14] DEBUG: PID 3167651: 605.33s @ 42.6ms/row
[09/24/2025 17:36:14] INFO: PID 3167651: processing w2|mtl: 402789603_205_AXL.csv
[09/24/2025 17:36:50] DEBUG: PID 3177784: 648.14s @ 46.6ms/row
[09/24/2025 17:36:50] INFO: PID 3177784: processing w2|vic: 101294250_358_AXL.csv
[09/24/2025 17:36:51] DEBUG: PID 3130842: 559.87s @ 51.1ms/row
[09/24/2025 17:36:51] INFO: PID 3130842: processing w3|van: 203138986_347_AXL.csv
[09/24/2025 17:37:14] DEBUG: PID 3128154: 312.22s @ 24.0ms/row
[09/24/2025 17:37:14] INFO: PID 3375708: processing w1|van: 201335404_427_AXL.csv
[09/24/2025 17:38:03] DEBUG: PID 3166523: 701.97s @ 51.1ms/row
[09/24/2025 17:38:03] INFO: PID 3166523: processing w2|vic: 101452903_399_AXL.csv
[09/24/2025 17:39:05] DEBUG: PID 3152840: 751.39s @ 52.4ms/row
[09/24/2025 17:39:05] INFO: PID 3152840: processing w1|skt: 302045191_401_AXL.csv
[09/24/2025 17:39:05] DEBUG: PID 3137667: 592.43s @ 42.8ms/row
[09/24/2025 17:39:05] INFO: PID 3381543: processing w3|van: 201481781_347_AXL.csv
[09/24/2025 17:39:06] DEBUG: PID 3169080: 776.93s @ 55.2ms/row
[09/24/2025 17:39:06] INFO: PID 3169080: processing w3|vic: 102370888_476_AXL.csv
[09/24/2025 17:39:35] DEBUG: PID 3184338: 497.11s @ 36.4ms/row
[09/24/2025 17:39:35] INFO: PID 3184338: processing w2|mtl: 401240419_77_AXL.csv
[09/24/2025 17:39:50] DEBUG: PID 3322841: 608.60s @ 44.9ms/row
[09/24/2025 17:39:50] INFO: PID 3322841: processing w1|van: 201096308_417_AXL.csv
[09/24/2025 17:40:30] DEBUG: PID 3146202: 410.62s @ 30.2ms/row
[09/24/2025 17:40:31] INFO: PID 3387369: processing w1|van: 201591592_492_AXL.csv
[09/24/2025 17:40:41] DEBUG: PID 3179405: 622.23s @ 45.0ms/row
[09/24/2025 17:40:41] INFO: PID 3179405: processing w1|van: 201801387_474_AXL.csv
[09/24/2025 17:41:19] DEBUG: PID 3174359: 909.88s @ 66.2ms/row
[09/24/2025 17:41:19] INFO: PID 3174359: processing w1|skt: 302445124_363_AXL.csv
[09/24/2025 17:42:46] DEBUG: PID 3373633: 482.00s @ 29.1ms/row
[09/24/2025 17:42:46] INFO: PID 3373633: processing w3|van: 201989693_328_AXL.csv
[09/24/2025 17:42:54] DEBUG: PID 3156704: 973.62s @ 49.6ms/row
[09/24/2025 17:42:54] INFO: PID 3156704: processing w1|van: 201541156_494_AXL.csv
[09/24/2025 17:43:17] DEBUG: PID 3130642: 584.14s @ 42.5ms/row
[09/24/2025 17:43:17] INFO: PID 3399537: processing w1|vic: 101107086_51_AXL.csv
[09/24/2025 17:44:28] DEBUG: PID 3214850: 638.90s @ 38.1ms/row
[09/24/2025 17:44:28] INFO: PID 3214850: processing w1|skt: 302680215_401_AXL.csv
[09/24/2025 17:44:41] DEBUG: PID 3167651: 507.31s @ 36.8ms/row
[09/24/2025 17:44:43] INFO: PID 3404717: processing w2|vic: 102696608_464_AXL.csv
[09/24/2025 17:45:40] DEBUG: PID 3178570: 627.08s @ 45.0ms/row
[09/24/2025 17:45:40] INFO: PID 3178570: processing w3|van: 201347508_416_AXL.csv
[09/24/2025 17:45:52] DEBUG: PID 3149163: 692.63s @ 49.4ms/row
[09/24/2025 17:45:52] INFO: PID 3149163: processing w1|van: 201320546_441_AXL.csv
[09/24/2025 17:46:28] DEBUG: PID 3229100: 690.89s @ 49.8ms/row
[09/24/2025 17:46:28] INFO: PID 3229100: processing w2|van: 202675492_392_AXL.csv
[09/24/2025 17:46:56] DEBUG: PID 3177784: 605.84s @ 44.5ms/row
[09/24/2025 17:46:56] INFO: PID 3177784: processing w1|van: 201808807_423_AXL.csv
[09/24/2025 17:47:28] DEBUG: PID 3375708: 614.63s @ 44.2ms/row
[09/24/2025 17:47:28] INFO: PID 3375708: processing w1|van: 201085786_457_AXL.csv
[09/24/2025 17:48:12] DEBUG: PID 3374513: 724.70s @ 52.0ms/row
[09/24/2025 17:48:12] INFO: PID 3374513: processing w2|mtl: 401272178_60_AXL.csv
[09/24/2025 17:49:48] DEBUG: PID 3188160: 936.06s @ 67.0ms/row
[09/24/2025 17:49:48] INFO: PID 3188160: processing w2|vic: 101185528_356_AXL.csv
[09/24/2025 17:50:40] DEBUG: PID 3152840: 694.92s @ 50.4ms/row
[09/24/2025 17:50:40] INFO: PID 3152840: processing w2|vic: 102789042_392_AXL.csv
[09/24/2025 17:50:43] DEBUG: PID 3322841: 653.38s @ 47.4ms/row
[09/24/2025 17:50:43] INFO: PID 3322841: processing w2|van: 201993762_455_AXL.csv
[09/24/2025 17:51:13] DEBUG: PID 3174359: 594.47s @ 20.4ms/row
[09/24/2025 17:51:13] INFO: PID 3174359: processing w1|mtl: 401809607_72_AXL.csv
[09/24/2025 17:51:37] DEBUG: PID 3166523: 813.90s @ 58.3ms/row
[09/24/2025 17:51:37] INFO: PID 3166523: processing w1|skt: 302429590_451_AXL.csv
[09/24/2025 17:51:37] WARNING: Unable to find participant #302429590/sd #451 in top_sd.top_1min_skt, skipping
[09/24/2025 17:51:37] INFO: PID 3166523: processing w1|mtl: 401379028_6_AXL.csv
[09/24/2025 17:51:47] DEBUG: PID 3130842: 895.99s @ 64.3ms/row
[09/24/2025 17:51:47] INFO: PID 3130842: processing w1|mtl: 401228518_50_AXL.csv
[09/24/2025 17:52:20] DEBUG: PID 3387369: 709.15s @ 51.4ms/row
[09/24/2025 17:52:20] INFO: PID 3387369: processing w1|vic: 101493098_117_AXL.csv
[09/24/2025 17:53:31] DEBUG: PID 3184338: 836.27s @ 60.3ms/row
[09/24/2025 17:53:31] INFO: PID 3184338: processing w1|van: 201893555_495_AXL.csv
[09/24/2025 17:53:33] DEBUG: PID 3169080: 866.88s @ 62.8ms/row
[09/24/2025 17:53:33] INFO: PID 3169080: processing w2|vic: 101830987_412_AXL.csv
[09/24/2025 17:53:48] DEBUG: PID 3381543: 882.86s @ 64.4ms/row
[09/24/2025 17:53:48] INFO: PID 3381543: processing w1|skt: 302411013_412_AXL.csv
[09/24/2025 17:55:44] DEBUG: PID 3178781: 1319.30s @ 81.3ms/row
[09/24/2025 17:55:44] INFO: PID 3178781: processing w1|vic: 101005415_60_AXL.csv
[09/24/2025 17:55:56] DEBUG: PID 3177784: 539.80s @ 39.4ms/row
[09/24/2025 17:55:56] INFO: PID 3177784: processing w3|vic: 101888460_379_AXL.csv
[09/24/2025 17:56:05] DEBUG: PID 3399537: 768.37s @ 49.4ms/row
[09/24/2025 17:56:05] INFO: PID 3399537: processing w1|mtl: 401706561_241_AXL.csv
[09/24/2025 17:56:11] DEBUG: PID 3178570: 630.93s @ 46.0ms/row
[09/24/2025 17:56:11] INFO: PID 3178570: processing w3|vic: 103259951_374_AXL.csv
[09/24/2025 17:57:11] DEBUG: PID 3179405: 989.81s @ 70.9ms/row
[09/24/2025 17:57:11] INFO: PID 3179405: processing w1|van: 201210693_434_AXL.csv
[09/24/2025 17:57:29] DEBUG: PID 3156704: 875.11s @ 63.1ms/row
[09/24/2025 17:57:29] INFO: PID 3156704: processing w3|mtl: 401461691_123_AXL.csv
[09/24/2025 17:58:29] DEBUG: PID 3214850: 841.09s @ 35.7ms/row
[09/24/2025 17:58:29] INFO: PID 3214850: processing w3|skt: 302417689_464_AXL.csv
[09/24/2025 17:58:30] DEBUG: PID 3404717: 827.24s @ 66.6ms/row
[09/24/2025 17:58:30] INFO: PID 3404717: processing w1|mtl: 401937896_147_AXL.csv
[09/24/2025 17:59:04] DEBUG: PID 3373633: 978.20s @ 1146.8ms/row
[09/24/2025 17:59:04] INFO: PID 3373633: processing w2|mtl: 401313041_283_AXL.csv
[09/24/2025 17:59:06] DEBUG: PID 3132983: 1835.78s @ 669.3ms/row
[09/24/2025 17:59:06] INFO: PID 3132983: processing w1|skt: 302677539_358_AXL.csv
[09/24/2025 17:59:30] DEBUG: PID 3229100: 781.73s @ 56.5ms/row
[09/24/2025 17:59:30] INFO: PID 3229100: processing w1|vic: 101558664_264_AXL.csv
[09/24/2025 17:59:31] DEBUG: PID 3375708: 722.30s @ 52.5ms/row
[09/24/2025 17:59:31] INFO: PID 3375708: processing w3|vic: 101493098_476_AXL.csv
[09/24/2025 17:59:55] DEBUG: PID 3188160: 606.88s @ 44.1ms/row
[09/24/2025 17:59:55] INFO: PID 3188160: processing w3|vic: 102475434_443_AXL.csv
[09/24/2025 18:01:05] DEBUG: PID 3184338: 454.52s @ 33.4ms/row
[09/24/2025 18:01:06] INFO: PID 3184338: processing w1|mtl: 401128981_223_AXL.csv
[09/24/2025 18:01:23] DEBUG: PID 3149163: 930.81s @ 66.6ms/row
[09/24/2025 18:01:23] INFO: PID 3468022: processing w1|van: 201804678_476_AXL.csv
[09/24/2025 18:02:03] DEBUG: PID 3374513: 831.41s @ 60.0ms/row
[09/24/2025 18:02:03] INFO: PID 3374513: processing w1|van: 201440082_420_AXL.csv
[09/24/2025 18:02:37] DEBUG: PID 3130842: 649.61s @ 46.8ms/row
[09/24/2025 18:02:37] INFO: PID 3469076: processing w1|vic: 101372253_36_AXL.csv
[09/24/2025 18:03:03] DEBUG: PID 3166523: 685.87s @ 50.7ms/row
[09/24/2025 18:03:03] INFO: PID 3469413: processing w2|skt: 302045191_483_AXL.csv
[09/24/2025 18:03:20] DEBUG: PID 3152840: 760.43s @ 55.2ms/row
[09/24/2025 18:03:20] INFO: PID 3152840: processing w3|mtl: 402411342_158_AXL.csv
[09/24/2025 18:03:45] DEBUG: PID 3177784: 469.64s @ 49.5ms/row
[09/24/2025 18:03:46] INFO: PID 3470534: processing w1|vic: 101415303_276_AXL.csv
[09/24/2025 18:03:52] DEBUG: PID 3387369: 692.17s @ 49.8ms/row
[09/24/2025 18:03:52] INFO: PID 3387369: processing w3|van: 203734065_490_AXL.csv
[09/24/2025 18:04:56] DEBUG: PID 3322841: 852.60s @ 55.9ms/row
[09/24/2025 18:04:56] INFO: PID 3322841: processing w1|vic: 101853385_51_AXL.csv
[09/24/2025 18:05:38] DEBUG: PID 3174359: 864.50s @ 61.8ms/row
[09/24/2025 18:05:38] INFO: PID 3174359: processing w3|vic: 101185528_393_AXL.csv
[09/24/2025 18:05:39] DEBUG: PID 3381543: 710.33s @ 51.1ms/row
[09/24/2025 18:05:39] INFO: PID 3381543: processing w2|vic: 102475434_415_AXL.csv
[09/24/2025 18:06:04] DEBUG: PID 3169080: 751.56s @ 53.9ms/row
[09/24/2025 18:06:04] INFO: PID 3169080: processing w1|van: 201213672_430_AXL.csv
[09/24/2025 18:07:23] DEBUG: PID 3179405: 612.13s @ 46.5ms/row
[09/24/2025 18:07:23] INFO: PID 3179405: processing w1|vic: 101100339_117_AXL.csv
[09/24/2025 18:07:33] DEBUG: PID 3229100: 482.57s @ 34.9ms/row
[09/24/2025 18:07:33] INFO: PID 3229100: processing w1|mtl: 401818388_103_AXL.csv
[09/24/2025 18:07:44] DEBUG: PID 3178781: 720.06s @ 43.4ms/row
[09/24/2025 18:07:44] INFO: PID 3178781: processing w2|van: 202340607_393_AXL.csv
[09/24/2025 18:07:48] DEBUG: PID 3178570: 697.22s @ 50.8ms/row
[09/24/2025 18:07:48] INFO: PID 3178570: processing w3|van: 203951109_352_AXL.csv
[09/24/2025 18:08:01] DEBUG: PID 3399537: 715.82s @ 51.2ms/row
[09/24/2025 18:08:01] INFO: PID 3399537: processing w2|van: 202786503_346_AXL.csv
[09/24/2025 18:09:57] DEBUG: PID 3404717: 686.31s @ 49.7ms/row
[09/24/2025 18:09:57] INFO: PID 3404717: processing w2|vic: 101794991_363_AXL.csv
[09/24/2025 18:09:59] DEBUG: PID 3188160: 603.73s @ 44.2ms/row
[09/24/2025 18:09:59] INFO: PID 3188160: processing w2|mtl: 402141286_293_AXL.csv
[09/24/2025 18:10:01] DEBUG: PID 3156704: 752.85s @ 54.4ms/row
[09/24/2025 18:10:02] INFO: PID 3478873: processing w1|mtl: 401919451_189_AXL.csv
[09/24/2025 18:10:40] DEBUG: PID 3132983: 693.85s @ 50.0ms/row
[09/24/2025 18:10:41] INFO: PID 3479986: processing w3|skt: 304282966_442_AXL.csv
[09/24/2025 18:11:19] DEBUG: PID 3387369: 447.45s @ 32.3ms/row
[09/24/2025 18:11:19] INFO: PID 3387369: processing w1|mtl: 401842092_223_AXL.csv
[09/24/2025 18:11:22] DEBUG: PID 3214850: 772.28s @ 55.9ms/row
[09/24/2025 18:11:22] INFO: PID 3481277: processing w2|vic: 101359113_349_AXL.csv
[09/24/2025 18:11:25] DEBUG: PID 3375708: 713.75s @ 51.1ms/row
[09/24/2025 18:11:25] INFO: PID 3375708: processing w3|mtl: 402949876_96_AXL.csv
[09/24/2025 18:11:36] DEBUG: PID 3373633: 751.17s @ 54.7ms/row
[09/24/2025 18:11:36] INFO: PID 3373633: processing w1|mtl: 401899217_232_AXL.csv
[09/24/2025 18:12:11] DEBUG: PID 3468022: 647.32s @ 46.9ms/row
[09/24/2025 18:12:11] INFO: PID 3468022: processing w3|van: 201096308_338_AXL.csv
[09/24/2025 18:12:36] DEBUG: PID 3322841: 460.47s @ 39.3ms/row
[09/24/2025 18:12:36] INFO: PID 3322841: processing w2|vic: 102643856_374_AXL.csv
[09/24/2025 18:12:43] DEBUG: PID 3469076: 606.24s @ 49.6ms/row
[09/24/2025 18:12:43] INFO: PID 3469076: processing w2|van: 201657731_447_AXL.csv
[09/24/2025 18:12:44] DEBUG: PID 3374513: 640.77s @ 46.7ms/row
[09/24/2025 18:12:44] INFO: PID 3374513: processing w2|van: 201296599_409_AXL.csv
[09/24/2025 18:13:54] DEBUG: PID 3399537: 352.87s @ 95.2ms/row
[09/24/2025 18:13:54] INFO: PID 3399537: processing w2|van: 201398316_462_AXL.csv
[09/24/2025 18:13:54] WARNING: Unable to find participant #201398316/sd #462 in top_sd2.top_1min_van, skipping
